Vehicle_ID,Visit_Number,Purchase_Date,Service_Date,Vehicle_Model,Manufacturing_Date,Vehicle_Age_at_Service,Battery_Age_at_Service,Battery_Health_at_Service,Battery_Replaced,Issue_Family,Exact_Issue,Parts_Required,Parts_Available,Part_Ordered,Expected_Part_ETA_Days,Active_Jobs_On_Arrival,Workshop_Capacity,Workshop_Utilization,Day_Type,Technician_ID,Technician_Experience_Years,Repair_Complexity,Base_Labor_Hours,Technician_Efficiency,Effective_Labor_Hours,Workshop_Wait_Hours,Operational_Time_Hours,Operational_Time_Days,Extra_Operational_Delay_Days,Turnaround_Time_Days,Parts_Cost,Labor_Cost,Warranty_Status,Warranty_Covered,Misc_Cost,Repair_Cost,Expected_TAT_Days,Is_Delayed,Actual_Part_Wait_Days,Supplier_Delay_Days
EV00042,3,2024-05-16,2026-06-15,Hero Vida V1,2024-04-15,2.17,2.08,84.21,False,Suspension,Suspension Noise,False,False,False,0,14,20,0.7,Weekday,TECH_07,5,2,1.63,0.88,1.43,0.68,2.11,0.26,0.0,0.26,0,815,True,True,0,815,1.5,False,0,0
EV00043,1,2026-05-19,2026-11-06,TVS iQube,2026-03-23,0.62,0.47,97.74,False,Tyre,Puncture,False,False,False,0,8,20,0.4,Weekday,TECH_06,4,1,0.55,0.91,0.5,0.32,0.82,0.1,0.0,0.1,0,275,True,False,200,475,1.0,False,0,0
EV00044,1,2023-02-28,2023-10-24,Bajaj Chetak,2022-12-08,0.88,0.65,95.23,False,General Service,Periodic Inspection,False,False,False,0,13,20,0.65,Weekday,TECH_02,2,1,0.76,0.97,0.74,0.67,1.41,0.18,0.0,0.18,0,380,True,False,300,680,1.0,False,0,0
EV00044,2,2023-02-28,2024-08-07,Bajaj Chetak,2022-12-08,1.66,1.44,89.45,False,General Service,Routine Maintenance,False,False,False,0,19,20,0.95,Weekday,TECH_01,1,1,1.3,1.0,1.3,2.99,4.29,0.54,0.0,0.54,0,650,True,False,200,850,1.0,False,0,0
EV00044,3,2023-02-28,2025-05-11,Bajaj Chetak,2022-12-08,2.42,2.2,83.9,False,Brake,Brake Pad Wear,True,True,False,0,13,20,0.65,Weekend,TECH_08,6,2,2.22,0.88,1.95,0.94,2.89,0.36,0.0,0.36,712,1110,True,False,0,1822,1.5,False,0,0
EV00044,4,2023-02-28,2025-11-02,Bajaj Chetak,2022-12-08,2.9,2.68,80.39,False,Tyre,Low Tyre Pressure,False,False,False,0,16,20,0.8,Weekend,TECH_01,1,1,1.14,1.0,1.14,0.65,1.79,0.22,0.0,0.22,0,570,True,False,0,570,1.0,False,0,0
EV00045,1,2025-10-15,2026-04-01,Ather 450X,2025-09-27,0.51,0.46,97.04,False,Suspension,Suspension Noise,True,False,True,2,17,20,0.85,Weekday,TECH_02,2,2,1.75,0.97,1.7,1.61,3.31,0.41,0.25,3.66,704,875,True,True,300,1879,3.5,True,3,1
EV00045,2,2025-10-15,2026-12-18,Ather 450X,2025-09-27,1.22,1.17,92.44,False,Battery,Battery Degradation,True,False,True,6,12,20,0.6,Weekday,TECH_06,4,3,6.77,0.91,6.16,0.21,6.37,0.8,0.0,6.8,12039,3385,True,True,0,15424,8.5,False,6,0
EV00046,1,2026-03-12,2026-11-05,Ather Rizta,2026-02-18,0.71,0.65,95.62,False,General Service,Routine Maintenance,False,False,False,0,14,20,0.7,Weekday,TECH_07,5,1,1.0,0.88,0.88,1.31,2.19,0.27,0.0,0.27,0,500,True,False,200,700,1.0,False,0,0
EV00047,1,2025-09-19,2026-04-16,Ola S1 Pro,2025-07-25,0.73,0.57,96.14,False,Tyre,Tyre Wear,True,True,False,0,15,20,0.75,Weekday,TECH_05,3,2,1.55,0.94,1.46,0.94,2.4,0.3,0.0,0.3,1511,775,True,False,0,2286,1.5,False,0,0
EV00049,1,2021-11-22,2022-06-08,Bajaj Chetak,2021-11-02,0.6,0.54,97.85,False,Tyre,Tyre Wear,True,True,False,0,6,20,0.3,Weekday,TECH_05,3,2,2.57,0.94,2.42,0.07,2.49,0.31,0.25,0.56,2924,1285,True,False,100,4309,1.5,False,0,0
EV00049,2,2021-11-22,2023-01-08,Bajaj Chetak,2021-11-02,1.18,1.13,95.53,False,Motor,Motor Bearing Issue,False,False,False,0,18,20,0.9,Weekend,TECH_07,5,3,4.15,0.88,3.65,2.23,5.88,0.74,0.25,0.99,0,2075,True,True,500,2575,2.5,False,0,0
EV00049,3,2021-11-22,2023-06-29,Bajaj Chetak,2021-11-02,1.65,1.6,93.66,False,General Service,Routine Maintenance,False,False,False,0,16,20,0.8,Weekday,TECH_07,5,1,0.7,0.88,0.62,0.84,1.46,0.18,0.0,0.18,0,350,True,False,200,550,1.0,False,0,0
EV00049,4,2021-11-22,2024-01-04,Bajaj Chetak,2021-11-02,2.17,2.12,91.61,False,Brake,Brake Disc Issue,False,False,False,0,10,20,0.5,Weekday,TECH_02,2,2,2.7,0.97,2.62,0.25,2.87,0.36,0.0,0.36,0,1350,True,True,0,1350,1.5,False,0,0
EV00049,5,2021-11-22,2024-10-25,Bajaj Chetak,2021-11-02,2.98,2.92,88.4,False,Motor,Motor Performance Issue,False,False,False,0,5,20,0.25,Weekday,TECH_01,1,3,4.29,1.0,4.29,0.2,4.49,0.56,0.0,0.56,0,2145,True,True,200,2345,2.5,False,0,0
EV00049,6,2021-11-22,2025-07-03,Bajaj Chetak,2021-11-02,3.67,3.61,85.68,False,Motor,Motor Noise,True,True,False,0,20,20,1.0,Weekday,TECH_03,2,2,1.93,0.97,1.87,2.47,4.34,0.54,0.25,0.79,2060,965,False,False,100,3125,1.5,False,0,0
EV00050,1,2025-09-08,2026-02-27,Hero Vida V1,2025-06-13,0.71,0.47,96.94,False,Brake,Brake Disc Issue,True,True,False,0,17,20,0.85,Weekday,TECH_02,2,2,2.58,0.97,2.5,2.71,5.21,0.65,0.25,0.9,1479,1290,True,True,300,3069,1.5,False,0,0
EV00051,1,2025-12-01,2026-05-28,Ola S1 Pro,2025-10-06,0.64,0.49,98.48,False,General Service,Periodic Inspection,False,False,False,0,11,20,0.55,Weekday,TECH_01,1,1,0.74,1.0,0.74,0.44,1.18,0.15,0.0,0.15,0,370,True,False,0,370,1.0,False,0,0
EV00051,2,2025-12-01,2026-11-27,Ola S1 Pro,2025-10-06,1.14,0.99,96.91,False,Tyre,Puncture,False,False,False,0,19,20,0.95,Weekday,TECH_06,4,1,0.61,0.91,0.56,2.61,3.17,0.4,0.0,0.4,0,305,True,False,0,305,1.0,False,0,0
EV00052,1,2026-02-12,2026-06-16,Ather 450X,2025-11-18,0.57,0.34,97.85,False,Battery,Battery Overheating,False,False,False,0,14,20,0.7,Weekday,TECH_08,6,3,4.93,0.88,4.34,0.86,5.2,0.65,0.25,0.9,0,2465,True,True,200,2665,2.5,False,0,0
EV00052,2,2026-02-12,2026-10-25,Ather 450X,2025-11-18,0.93,0.7,95.57,False,Brake,Brake Adjustment,False,False,False,0,20,20,1.0,Weekend,TECH_06,4,1,0.55,0.91,0.5,2.17,2.67,0.33,0.0,0.33,0,275,True,False,200,475,1.0,False,0,0
EV00054,1,2025-08-16,2026-01-07,TVS iQube,2025-07-18,0.47,0.39,96.97,False,Suspension,Front Fork Issue,True,True,False,0,5,20,0.25,Weekday,TECH_02,2,3,6.67,0.97,6.47,0.32,6.79,0.85,0.0,0.85,1717,3335,True,True,100,5152,2.5,False,0,0
EV00056,1,2023-11-21,2024-04-27,TVS iQube,2023-10-11,0.54,0.43,98.26,False,Brake,Brake Disc Issue,False,False,False,0,13,20,0.65,Weekend,TECH_05,3,2,2.4,0.94,2.26,0.72,2.98,0.37,0.0,0.37,0,1200,True,True,0,1200,1.5,False,0,0
EV00056,2,2023-11-21,2024-11-23,TVS iQube,2023-10-11,1.12,1.01,95.95,False,Tyre,Tyre Wear,True,True,False,0,18,20,0.9,Weekend,TECH_05,3,2,1.53,0.94,1.44,2.55,3.99,0.5,0.5,1.0,1409,765,True,False,100,2274,1.5,False,0,0
EV00056,3,2023-11-21,2026-01-10,TVS iQube,2023-10-11,2.25,2.14,91.4,False,Electrical,Lighting Issue,True,True,False,0,12,20,0.6,Weekend,TECH_08,6,1,0.72,0.88,0.63,0.32,0.95,0.12,0.25,0.37,1110,360,True,True,0,1470,1.0,False,0,0
EV00056,4,2023-11-21,2026-06-07,TVS iQube,2023-10-11,2.66,2.54,89.77,False,Brake,Brake Pad Wear,True,True,False,0,24,20,1.2,Weekend,TECH_08,6,2,3.42,0.88,3.01,4.97,7.98,1.0,1.0,2.0,988,1710,True,False,0,2698,1.5,True,0,0
EV00057,1,2024-12-21,2025-04-01,TVS iQube,2024-10-02,0.5,0.28,99.16,False,Brake,Brake Disc Issue,True,True,False,0,6,20,0.3,Weekday,TECH_06,4,2,2.49,0.91,2.27,0.17,2.44,0.3,0.5,0.8,1043,1245,True,True,300,2588,1.5,False,0,0
EV00057,2,2024-12-21,2025-12-23,TVS iQube,2024-10-02,1.22,1.0,96.94,False,Brake,Brake Disc Issue,True,True,False,0,7,20,0.35,Weekday,TECH_05,3,2,2.22,0.94,2.09,0.3,2.39,0.3,0.25,0.55,1108,1110,True,True,100,2318,1.5,False,0,0
EV00058,1,2025-09-15,2026-04-29,Bajaj Chetak,2025-07-04,0.82,0.62,96.49,False,Battery,Charging Failure,True,False,True,4,6,20,0.3,Weekday,TECH_06,4,3,4.6,0.91,4.19,0.1,4.29,0.54,0.0,5.54,1627,2300,True,True,100,4027,6.5,False,5,1
EV00059,1,2025-09-09,2025-12-10,TVS iQube,2025-07-29,0.37,0.25,98.08,False,General Service,Periodic Inspection,False,False,False,0,17,20,0.85,Weekday,TECH_07,5,1,0.92,0.88,0.81,1.78,2.59,0.32,0.0,0.32,0,460,True,False,200,660,1.0,False,0,0
EV00059,2,2025-09-09,2026-07-04,TVS iQube,2025-07-29,0.93,0.82,93.79,False,Tyre,Low Tyre Pressure,False,False,False,0,13,20,0.65,Weekend,TECH_01,1,1,0.71,1.0,0.71,1.27,1.98,0.25,0.5,0.75,0,355,True,False,100,455,1.0,False,0,0
EV00060,1,2026-06-08,2026-12-02,Ather Rizta,2026-05-01,0.59,0.48,97.76,False,Electrical,Sensor Failure,True,True,False,0,6,20,0.3,Weekday,TECH_03,2,3,6.12,0.97,5.94,0.19,6.13,0.77,0.25,1.02,1903,3060,True,True,100,5063,2.5,False,0,0
EV00061,1,2023-10-08,2024-02-27,Hero Vida V1,2023-08-04,0.57,0.39,98.68,False,Tyre,Wheel Alignment,False,False,False,0,11,20,0.55,Weekday,TECH_03,2,1,1.01,0.97,0.98,0.27,1.25,0.16,0.5,0.66,0,505,True,False,200,705,1.0,False,0,0
EV00061,2,2023-10-08,2025-02-09,Hero Vida V1,2023-08-04,1.52,1.34,95.45,False,Suspension,Front Fork Issue,True,True,False,0,21,20,1.05,Weekend,TECH_06,4,3,6.13,0.91,5.58,3.88,9.46,1.18,1.5,2.68,1219,3065,True,True,100,4384,2.5,True,0,0
EV00061,3,2023-10-08,2025-06-12,Hero Vida V1,2023-08-04,1.86,1.68,94.3,False,Tyre,Low Tyre Pressure,False,False,False,0,8,20,0.4,Weekday,TECH_01,1,1,0.75,1.0,0.75,0.12,0.87,0.11,0.0,0.11,0,375,True,False,300,675,1.0,False,0,0
EV00061,4,2023-10-08,2025-12-05,Hero Vida V1,2023-08-04,2.34,2.16,92.67,False,Tyre,Puncture,True,True,False,0,8,20,0.4,Weekday,TECH_03,2,1,0.5,0.97,0.48,0.39,0.87,0.11,0.0,0.11,102,250,True,False,0,352,1.0,False,0,0
EV00062,1,2023-05-12,2023-09-06,TVS iQube,2023-04-07,0.42,0.32,98.54,False,Tyre,Puncture,True,True,False,0,12,20,0.6,Weekday,TECH_03,2,1,1.47,0.97,1.43,0.4,1.83,0.23,0.0,0.23,232,735,True,False,0,967,1.0,False,0,0
EV00062,2,2023-05-12,2024-01-19,TVS iQube,2023-04-07,0.79,0.69,96.85,False,Electrical,Wiring Issue,True,False,True,2,9,20,0.45,Weekday,TECH_06,4,2,2.52,0.91,2.29,0.42,2.71,0.34,0.0,2.34,1170,1260,True,True,0,2430,3.5,False,2,0
EV00062,3,2023-05-12,2024-05-30,TVS iQube,2023-04-07,1.15,1.05,95.2,False,General Service,Routine Maintenance,False,False,False,0,5,20,0.25,Weekday,TECH_04,3,1,0.58,0.94,0.55,0.43,0.98,0.12,0.0,0.12,0,290,True,False,300,590,1.0,False,0,0
EV00062,4,2023-05-12,2025-04-14,TVS iQube,2023-04-07,2.02,1.92,91.22,False,Suspension,Suspension Bush Wear,True,True,False,0,19,20,0.95,Weekday,TECH_06,4,2,1.71,0.91,1.56,2.12,3.68,0.46,0.5,0.96,1180,855,True,True,300,2335,1.5,False,0,0
EV00063,1,2025-06-13,2025-11-02,Ola S1 Pro,2025-04-29,0.51,0.39,97.77,False,General Service,Routine Maintenance,True,True,False,0,13,20,0.65,Weekend,TECH_06,4,1,0.93,0.91,0.85,1.31,2.16,0.27,0.25,0.52,193,465,True,False,0,658,1.0,False,0,0
EV00063,2,2025-06-13,2026-12-07,Ola S1 Pro,2025-04-29,1.61,1.48,91.5,False,Tyre,Puncture,False,False,False,0,19,20,0.95,Weekday,TECH_08,6,1,1.2,0.88,1.06,2.02,3.08,0.38,0.0,0.38,0,600,True,False,300,900,1.0,False,0,0
EV00066,1,2025-06-09,2025-09-09,Ather Rizta,2025-04-16,0.4,0.25,98.6,False,Tyre,Puncture,False,False,False,0,14,20,0.7,Weekday,TECH_02,2,1,0.9,0.97,0.87,0.55,1.42,0.18,0.0,0.18,0,450,True,False,300,750,1.0,False,0,0
EV00067,1,2025-02-03,2025-10-01,Ather Rizta,2024-11-13,0.88,0.66,95.15,False,General Service,Routine Maintenance,False,False,False,0,19,20,0.95,Weekday,TECH_04,3,1,1.32,0.94,1.24,2.53,3.77,0.47,0.0,0.47,0,660,True,False,200,860,1.0,False,0,0
EV00067,2,2025-02-03,2026-07-04,Ather Rizta,2024-11-13,1.64,1.41,89.57,False,General Service,Routine Maintenance,False,False,False,0,23,20,1.15,Weekend,TECH_04,3,1,0.83,0.94,0.78,3.6,4.38,0.55,0.5,1.05,0,415,True,False,200,615,1.0,True,0,0
EV00068,1,2024-06-20,2024-12-20,TVS iQube,2024-05-21,0.58,0.5,97.11,False,General Service,Routine Maintenance,False,False,False,0,7,20,0.35,Weekday,TECH_01,1,1,0.55,1.0,0.55,0.23,0.78,0.1,0.25,0.35,0,275,True,False,0,275,1.0,False,0,0
EV00068,2,2024-06-20,2026-01-10,TVS iQube,2024-05-21,1.64,1.56,91.02,False,General Service,Cleaning and Lubrication,False,False,False,0,15,20,0.75,Weekend,TECH_02,2,1,0.51,0.97,0.49,0.66,1.15,0.14,0.0,0.14,0,255,True,False,0,255,1.0,False,0,0
EV00068,3,2024-06-20,2026-05-30,TVS iQube,2024-05-21,2.02,1.94,88.81,False,Battery,Charging Failure,True,True,False,0,20,20,1.0,Weekend,TECH_05,3,3,6.51,0.94,6.12,2.09,8.21,1.03,0.25,1.28,3369,3255,True,True,0,6624,2.5,False,0,0
EV00069,1,2026-02-17,2026-09-21,Ather Rizta,2025-11-19,0.84,0.59,98.15,False,Battery,Battery Connection Issue,True,True,False,0,18,20,0.9,Weekday,TECH_07,5,2,3.47,0.88,3.05,2.83,5.88,0.74,0.0,0.74,374,1735,True,True,100,2209,1.5,False,0,0
EV00071,1,2024-12-26,2025-06-13,Ather 450X,2024-10-17,0.65,0.46,98.45,False,General Service,Periodic Inspection,False,False,False,0,14,20,0.7,Weekday,TECH_02,2,1,0.63,0.97,0.61,1.11,1.72,0.22,0.0,0.22,0,315,True,False,200,515,1.0,False,0,0
EV00071,2,2024-12-26,2026-01-01,Ather 450X,2024-10-17,1.21,1.02,96.6,False,General Service,Routine Maintenance,False,False,False,0,14,20,0.7,Weekday,TECH_03,2,1,0.56,0.97,0.54,0.65,1.19,0.15,0.0,0.15,0,280,True,False,300,580,1.0,False,0,0
EV00071,3,2024-12-26,2026-05-29,Ather 450X,2024-10-17,1.61,1.42,95.24,False,Battery,Battery Connection Issue,True,True,False,0,19,20,0.95,Weekday,TECH_07,5,2,3.33,0.88,2.93,2.59,5.52,0.69,0.5,1.19,804,1665,True,True,100,2569,1.5,False,0,0
EV00072,1,2023-07-24,2024-02-29,TVS iQube,2023-06-16,0.71,0.6,98.0,False,General Service,Routine Maintenance,False,False,False,0,9,20,0.45,Weekday,TECH_05,3,1,0.6,0.94,0.56,0.42,0.98,0.12,0.0,0.12,0,300,True,False,100,400,1.0,False,0,0
EV00072,2,2023-07-24,2024-07-08,TVS iQube,2023-06-16,1.06,0.96,96.82,False,Motor,Motor Performance Issue,True,False,True,6,15,20,0.75,Weekday,TECH_02,2,3,4.3,0.97,4.17,0.67,4.84,0.6,0.25,8.85,2196,2150,True,True,0,4346,8.5,True,8,2
EV00072,3,2023-07-24,2025-01-05,TVS iQube,2023-06-16,1.56,1.45,95.18,False,General Service,Routine Maintenance,False,False,False,0,24,20,1.2,Weekend,TECH_08,6,1,1.3,0.88,1.14,5.23,6.37,0.8,1.5,2.3,0,650,True,False,500,1150,1.0,True,0,0
EV00072,4,2023-07-24,2025-06-06,TVS iQube,2023-06-16,1.97,1.87,93.8,False,Electrical,Sensor Failure,True,True,False,0,15,20,0.75,Weekday,TECH_03,2,3,6.99,0.97,6.78,1.05,7.83,0.98,0.0,0.98,1827,3495,True,True,300,5622,2.5,False,0,0
EV00073,1,2025-07-21,2026-03-03,Ather Rizta,2025-06-09,0.73,0.62,97.14,False,Brake,Brake Pad Wear,True,True,False,0,18,20,0.9,Weekday,TECH_01,1,2,2.47,1.0,2.47,2.41,4.88,0.61,0.0,0.61,554,1235,True,False,0,1789,1.5,False,0,0
EV00074,1,2024-10-02,2025-03-28,Ather 450X,2024-08-18,0.61,0.48,98.28,False,General Service,Periodic Inspection,False,False,False,0,10,20,0.5,Weekday,TECH_03,2,1,0.71,0.97,0.69,0.47,1.16,0.14,0.0,0.14,0,355,True,False,100,455,1.0,False,0,0
EV00074,2,2024-10-02,2025-08-11,Ather 450X,2024-08-18,0.98,0.86,96.96,False,General Service,Cleaning and Lubrication,False,False,False,0,15,20,0.75,Weekday,TECH_01,1,1,1.35,1.0,1.35,0.54,1.89,0.24,0.0,0.24,0,675,True,False,0,675,1.0,False,0,0
EV00074,3,2024-10-02,2026-03-09,Ather 450X,2024-08-18,1.56,1.43,94.92,False,Electrical,Lighting Issue,False,False,False,0,18,20,0.9,Weekday,TECH_01,1,1,0.89,1.0,0.89,2.46,3.35,0.42,1.0,1.42,0,445,True,True,100,545,1.0,True,0,0
EV00075,1,2026-02-12,2026-06-24,Ather 450X,2026-01-14,0.44,0.36,98.54,False,Brake,Brake Pad Wear,True,True,False,0,15,20,0.75,Weekday,TECH_05,3,2,2.05,0.94,1.93,0.58,2.51,0.31,0.5,0.81,1008,1025,True,False,200,2233,1.5,False,0,0
EV00076,1,2021-09-06,2022-02-15,Bajaj Chetak,2021-07-12,0.6,0.44,97.17,False,Tyre,Puncture,True,True,False,0,7,20,0.35,Weekday,TECH_08,6,1,0.99,0.88,0.87,0.39,1.26,0.16,0.0,0.16,298,495,True,False,100,893,1.0,False,0,0
EV00076,2,2021-09-06,2023-01-06,Bajaj Chetak,2021-07-12,1.49,1.33,91.51,False,General Service,Cleaning and Lubrication,True,True,False,0,17,20,0.85,Weekday,TECH_04,3,1,1.36,0.94,1.28,2.84,4.12,0.52,0.0,0.52,163,680,True,False,100,943,1.0,False,0,0
EV00076,3,2021-09-06,2024-01-21,Bajaj Chetak,2021-07-12,2.53,2.37,84.88,False,Brake,Brake Pad Wear,True,True,False,0,13,20,0.65,Weekend,TECH_03,2,2,1.97,0.97,1.91,0.59,2.5,0.31,0.0,0.31,1033,985,True,False,0,2018,1.5,False,0,0
EV00076,4,2021-09-06,2024-11-13,Bajaj Chetak,2021-07-12,3.34,3.19,79.7,True,Tyre,Tyre Wear,True,True,False,0,6,20,0.3,Weekday,TECH_08,6,2,2.35,0.88,2.07,0.01,2.08,0.26,0.0,0.26,2730,1175,False,False,0,3905,1.5,False,0,0
EV00076,5,2021-09-06,2025-10-18,Bajaj Chetak,2021-07-12,4.27,0.93,94.42,False,Brake,Brake Pad Wear,True,True,False,0,17,20,0.85,Weekend,TECH_01,1,2,2.39,1.0,2.39,2.93,5.32,0.66,1.0,1.66,982,1195,False,False,200,2377,1.5,True,0,0
EV00077,1,2023-08-07,2024-01-15,Bajaj Chetak,2023-06-04,0.62,0.44,98.65,False,General Service,Routine Maintenance,False,False,False,0,19,20,0.95,Weekday,TECH_04,3,1,1.33,0.94,1.25,2.89,4.14,0.52,0.25,0.77,0,665,True,False,100,765,1.0,False,0,0
EV00077,2,2023-08-07,2024-12-19,Bajaj Chetak,2023-06-04,1.54,1.37,95.81,False,Brake,Brake Disc Issue,True,False,True,3,17,20,0.85,Weekday,TECH_03,2,2,2.85,0.97,2.76,2.89,5.65,0.71,1.0,4.71,1805,1425,True,True,300,3530,4.5,True,3,0
EV00077,3,2023-08-07,2026-02-03,Bajaj Chetak,2023-06-04,2.67,2.49,92.36,False,Electrical,Lighting Issue,False,False,False,0,10,20,0.5,Weekday,TECH_05,3,1,1.28,0.94,1.2,0.47,1.67,0.21,1.0,1.21,0,640,True,True,300,940,1.0,True,0,0
EV00077,4,2023-08-07,2026-11-10,Bajaj Chetak,2023-06-04,3.44,3.26,90.01,False,Motor,Motor Performance Issue,False,False,False,0,16,20,0.8,Weekday,TECH_05,3,3,5.93,0.94,5.57,1.0,6.57,0.82,0.0,0.82,0,2965,False,False,0,2965,2.5,False,0,0
EV00078,1,2026-04-30,2026-12-09,Ather Rizta,2026-04-11,0.66,0.61,96.11,False,Electrical,Lighting Issue,True,True,False,0,11,20,0.55,Weekday,TECH_06,4,1,1.09,0.91,0.99,0.49,1.48,0.18,0.0,0.18,507,545,True,True,200,1252,1.0,False,0,0
EV00079,1,2022-05-02,2022-11-22,Bajaj Chetak,2022-03-01,0.73,0.56,98.11,False,General Service,Periodic Inspection,False,False,False,0,18,20,0.9,Weekday,TECH_04,3,1,0.63,0.94,0.59,2.84,3.43,0.43,0.5,0.93,0,315,True,False,300,615,1.0,False,0,0
EV00079,2,2022-05-02,2023-05-31,Bajaj Chetak,2022-03-01,1.25,1.08,96.34,False,General Service,Periodic Inspection,False,False,False,0,13,20,0.65,Weekday,TECH_08,6,1,1.33,0.88,1.17,0.6,1.77,0.22,0.0,0.22,0,665,True,False,200,865,1.0,False,0,0
EV00079,3,2022-05-02,2023-12-28,Bajaj Chetak,2022-03-01,1.83,1.66,94.39,False,General Service,Routine Maintenance,True,True,False,0,7,20,0.35,Weekday,TECH_01,1,1,1.11,1.0,1.11,0.41,1.52,0.19,0.0,0.19,186,555,True,False,0,741,1.0,False,0,0
EV00079,4,2022-05-02,2024-12-26,Bajaj Chetak,2022-03-01,2.82,2.65,91.01,False,General Service,Routine Maintenance,False,False,False,0,19,20,0.95,Weekday,TECH_07,5,1,1.2,0.88,1.06,2.57,3.63,0.45,1.5,1.95,0,600,True,False,0,600,1.0,True,0,0
EV00080,1,2025-03-11,2025-07-02,TVS iQube,2025-02-12,0.38,0.31,97.82,False,General Service,Routine Maintenance,False,False,False,0,11,20,0.55,Weekday,TECH_01,1,1,1.28,1.0,1.28,0.07,1.35,0.17,0.25,0.42,0,640,True,False,100,740,1.0,False,0,0
EV00081,1,2024-08-26,2025-01-07,Hero Vida V1,2024-07-11,0.49,0.37,98.45,False,General Service,Cleaning and Lubrication,True,True,False,0,11,20,0.55,Weekday,TECH_04,3,1,0.81,0.94,0.76,0.37,1.13,0.14,0.0,0.14,133,405,True,False,0,538,1.0,False,0,0
EV00081,2,2024-08-26,2025-11-11,Hero Vida V1,2024-07-11,1.34,1.21,94.88,False,General Service,Periodic Inspection,False,False,False,0,12,20,0.6,Weekday,TECH_02,2,1,0.94,0.97,0.91,0.24,1.15,0.14,0.0,0.14,0,470,True,False,300,770,1.0,False,0,0
EV00082,1,2026-01-27,2026-09-20,Ola S1 Pro,2025-11-07,0.87,0.65,95.19,False,General Service,Routine Maintenance,True,True,False,0,16,20,0.8,Weekend,TECH_08,6,1,1.04,0.88,0.92,1.35,2.27,0.28,0.0,0.28,147,520,True,False,0,667,1.0,False,0,0
EV00083,1,2021-06-02,2021-11-03,TVS iQube,2021-04-19,0.54,0.42,97.0,False,Brake,Brake Pad Wear,True,True,False,0,7,20,0.35,Weekday,TECH_06,4,2,2.19,0.91,1.99,0.41,2.4,0.3,0.25,0.55,861,1095,True,False,0,1956,1.5,False,0,0
EV00083,2,2021-06-02,2022-05-24,TVS iQube,2021-04-19,1.1,0.97,93.06,False,General Service,Periodic Inspection,True,True,False,0,15,20,0.75,Weekday,TECH_04,3,1,0.76,0.94,0.71,1.44,2.15,0.27,0.0,0.27,35,380,True,False,200,615,1.0,False,0,0
EV00083,3,2021-06-02,2023-04-30,TVS iQube,2021-04-19,2.03,1.91,86.41,False,General Service,Routine Maintenance,False,False,False,0,22,20,1.1,Weekend,TECH_08,6,1,1.28,0.88,1.13,3.23,4.36,0.55,0.5,1.05,0,640,True,False,200,840,1.0,True,0,0
EV00083,4,2021-06-02,2024-04-02,TVS iQube,2021-04-19,2.95,2.83,79.82,False,Electrical,Wiring Issue,False,False,False,0,17,20,0.85,Weekday,TECH_07,5,2,3.01,0.88,2.65,2.57,5.22,0.65,0.0,0.65,0,1505,True,True,200,1705,1.5,False,0,0
EV00083,5,2021-06-02,2025-03-05,TVS iQube,2021-04-19,3.88,3.76,73.25,False,General Service,Routine Maintenance,False,False,False,0,6,20,0.3,Weekday,TECH_08,6,1,1.33,0.88,1.17,0.19,1.36,0.17,0.5,0.67,0,665,False,False,0,665,1.0,False,0,0
EV00083,6,2021-06-02,2026-01-08,TVS iQube,2021-04-19,4.72,4.6,67.23,False,General Service,Routine Maintenance,False,False,False,0,8,20,0.4,Weekday,TECH_06,4,1,1.2,0.91,1.09,0.39,1.48,0.18,0.5,0.68,0,600,False,False,0,600,1.0,False,0,0
EV00084,1,2023-04-23,2023-09-26,Ather 450X,2023-04-03,0.48,0.43,98.17,False,General Service,Routine Maintenance,False,False,False,0,16,20,0.8,Weekday,TECH_01,1,1,0.81,1.0,0.81,1.1,1.91,0.24,0.25,0.49,0,405,True,False,100,505,1.0,False,0,0
EV00084,2,2023-04-23,2024-02-23,Ather 450X,2023-04-03,0.89,0.84,96.4,False,Brake,Brake Pad Wear,True,False,True,2,12,20,0.6,Weekday,TECH_05,3,2,2.15,0.94,2.02,0.25,2.27,0.28,0.25,2.53,445,1075,True,False,0,1520,3.5,False,2,0
EV00084,3,2023-04-23,2025-02-26,Ather 450X,2023-04-03,1.9,1.85,92.06,False,Battery,Charging Failure,True,False,True,5,18,20,0.9,Weekday,TECH_08,6,3,5.35,0.88,4.71,1.51,6.22,0.78,1.5,7.28,1759,2675,True,True,100,4534,7.5,False,5,0
EV00084,4,2023-04-23,2025-08-18,Ather 450X,2023-04-03,2.38,2.32,90.03,False,General Service,Cleaning and Lubrication,False,False,False,0,9,20,0.45,Weekday,TECH_02,2,1,1.34,0.97,1.3,0.3,1.6,0.2,0.0,0.2,0,670,True,False,200,870,1.0,False,0,0
EV00085,1,2025-09-12,2025-12-20,Ola S1 Pro,2025-08-04,0.38,0.27,98.21,False,Tyre,Tyre Wear,False,False,False,0,12,20,0.6,Weekend,TECH_07,5,2,2.19,0.88,1.93,0.21,2.14,0.27,0.25,0.52,0,1095,True,False,100,1195,1.5,False,0,0
